team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Sun,Estes,Cyclops,Ixia,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.31,51.01,49.68,50.68,45.53,1.16,0.77,0.64,0.56,0.63,6.68,49.76,0.29,1.32,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.66,50.98,54.33,43.94,36.17,Yin,Belerick,Pharsa,Layla,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.57,54.25,48.43,49.48,48.15,1.23,0.81,0.55,2.64,0.82,53.81,4.64,0.03,4.28,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.85,47.84,53.03,64.67,45.75,45.053068817450914,54.946931182549086,Kalah
Minsitthar,Khufra,Eudora,Karrie,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.59,49.15,48.71,45.01,51.32,0.54,0.49,0.09,0.09,0.63,2.23,1.16,1.45,1.07,41.11,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,42.76,48.66,37.51,48.81,Sun,Edith,Lunox,Lesley,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.31,54.53,49.63,46.24,44.83,1.16,0.48,0.31,1.42,0.62,6.68,0.34,0.38,1.02,11.53,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66,54.19,41.03,61.17,33.8,46.664179052910164,53.33582094708984,Kalah
Sun,Estes,Yve,Irithel,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.31,51.01,48.69,49.44,46.59,1.16,0.77,0.07,0.39,0.67,6.68,49.76,0.01,0.13,0.78,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.66,50.98,48.31,41.74,33.76,Silvanna,Tigreal,Vexana,Natan,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.01,49.45,5.17,52.46,44.83,0.69,1.85,2.85,0.95,0.62,0.37,62.63,39.78,4.03,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54,62.6,69.03,50.64,33.8,44.05724503346086,55.94275496653914,Kalah
Alucard,Lolita,Vale,Yi Sun-shin,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.42,58.09,52.28,51.78,51.52,0.09,0.25,1.16,0.01,0.78,0.09,0.81,1.83,0.06,2.31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.33,53.01,60.47,38.64,46.49,Argus,Faramis,Nana,Natan,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,50.19,49.14,52.46,49.63,0.49,0.22,2.51,0.95,0.44,1.17,1.41,54.96,4.03,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69,52.4,78.34,50.64,42.3,47.485217708761155,52.51478229123884,Kalah
Dyrroth,Faramis,Pharsa,Layla,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.93,50.19,48.43,49.48,44.83,2.68,0.22,0.55,2.64,0.62,5.73,1.41,0.03,4.28,11.53,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.05,52.4,53.03,64.67,33.8,Chou,Lolita,Gord,Lesley,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,43.55,58.09,50.25,46.24,49.63,0.91,0.25,0.64,1.42,0.44,1.42,0.81,0.34,1.02,0.08,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31,53.01,54.51,61.17,42.3,52.00698080279233,47.99301919720768,Menang
Argus,Floryn,Vale,Brody,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,55.88,52.28,49.72,52.11,0.49,0.57,1.16,0.61,0.44,1.17,4.66,1.83,0.47,0.63,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.69,45.93,60.47,44.06,43.1,Phoveus,Rafaela,Valir,Beatrix,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.27,51.71,49.17,45.54,50.86,0.06,0.41,1.08,0.04,0.26,0.18,0.47,7.23,0.15,1.52,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,42.66,59.27,27.08,41.01,52.62195885938341,47.37804114061659,Menang
Masha,Hylos,Chang'e,Brody,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.37,56.04,4.93,49.72,51.52,0.04,0.32,0.12,0.61,0.78,38.63,0.26,1.14,0.47,2.31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.27,43.04,35.79,44.06,46.49,Argus,Kaja,Luo Yi,Irithel,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,47.26,50.91,49.44,51.86,0.49,0.01,0.75,0.39,0.96,1.17,0.14,2.55,0.13,24.21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.69,47.29,58.03,41.74,60.58,45.623927259316005,54.37607274068399,Kalah
Thamuz,Uranus,Yve,Brody,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.75,51.74,48.69,49.72,48.15,0.91,0.45,0.07,0.61,0.82,2.06,0.54,0.01,0.47,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23,43.08,48.31,44.06,45.75,Hilda,Gloo,Lylia,Wanwan,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.48,52.34,50.26,42.49,47.08,0.53,0.01,0.87,0.17,0.82,0.14,0.36,1.02,0.42,2.28,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.46,38.84,56.88,27.49,45.55,52.93245052281197,47.06754947718803,Menang
Yu Zhong,Diggie,Vexana,Clint,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.48,5.13,5.17,49.38,51.52,1.12,0.03,2.85,0.66,0.78,1.07,38.05,39.78,0.24,2.31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.15,28.64,69.03,44.44,46.49,Martis,Uranus,Novaria,Irithel,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.25,51.74,49.92,49.44,51.86,1.34,0.45,0.89,0.39,0.96,14.48,0.54,3.18,0.13,24.21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.32,43.08,59.19,41.74,60.58,46.89762820761926,53.10237179238073,Kalah
Yu Zhong,Johnson,Alice,Kimmy,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.48,49.98,4.75,47.68,49.63,1.12,0.1,0.12,0.12,0.44,1.07,5.11,0.42,0.09,0.08,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.15,49.5,35.67,48.51,42.3,Jawhead,Kaja,Luo Yi,Natan,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,0.47,47.26,50.91,52.46,44.33,0.04,0.01,0.75,0.95,1.02,0.43,0.14,2.55,4.03,1.91,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,47.29,58.03,50.64,36.69,51.60756603664528,48.39243396335472,Menang
Yin,Angela,Novaria,Wanwan,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.57,51.58,49.92,42.49,46.72,1.23,0.19,0.89,0.17,0.54,53.81,31.53,3.18,0.42,1.11,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.85,45.53,59.19,27.49,32.53,X.Borg,Edith,Cecilion,Moskov,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,54.53,48.18,54.22,50.24,1.07,0.48,0.75,2.83,1.14,0.69,0.34,0.28,18.42,10.99,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96,54.19,54.98,69.41,50.57,37.3609490183333,62.6390509816667,Kalah
Jawhead,Baxia,Xavier,Yi Sun-shin,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,0.47,49.12,50.17,51.78,49.63,0.04,0.15,0.52,0.01,0.44,0.43,0.28,0.17,0.06,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,39.26,53.27,38.64,42.3,Badang,Diggie,Luo Yi,Beatrix,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.12,5.13,50.91,45.54,51.52,0.44,0.03,0.75,0.04,0.78,0.19,38.05,2.55,0.15,2.31,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.45,28.64,58.03,27.08,46.49,48.88025920808119,51.1197407919188,Kalah
Ruby,Baxia,Pharsa,Kimmy,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.95,49.12,48.43,47.68,51.52,0.68,0.15,0.55,0.12,0.78,3.22,0.28,0.03,0.09,2.31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.41,39.26,53.03,48.51,46.49,Dyrroth,Franco,Luo Yi,Irithel,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.93,46.81,50.91,49.44,52.11,2.68,2.25,0.75,0.39,0.44,5.73,10.32,2.55,0.13,0.63,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.05,50.58,58.03,41.74,43.1,47.3729715349827,52.62702846501729,Kalah
X.Borg,Gloo,Novaria,Claude,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,52.34,49.92,48.15,45.53,1.07,0.01,0.89,1.37,0.63,0.69,0.36,3.18,1.29,12.12,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96,38.84,59.19,41.27,36.17,Balmond,Akai,Aurora,Yi Sun-shin,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.41,48.69,4.93,51.78,44.83,0.95,0.49,0.62,0.01,0.62,0.77,0.75,8.49,0.06,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,42.58,41.53,38.64,33.8,56.8630592687542,43.136940731245794,Menang
Chou,Akai,Xavier,Wanwan,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,43.55,48.69,50.17,42.49,48.15,0.91,0.49,0.52,0.17,0.82,1.42,0.75,0.17,0.42,1.01,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31,42.58,53.27,27.49,45.75,Aulus,Mathilda,Gord,Claude,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.75,48.94,50.25,48.15,50.24,0.02,0.04,0.64,1.37,1.14,0.41,29.58,0.34,1.29,10.99,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.07,43.04,54.51,41.27,50.57,42.066999819947746,57.933000180052254,Kalah
Aulus,Lolita,Eudora,Irithel,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.75,58.09,48.71,49.44,47.08,0.02,0.25,0.09,0.39,0.82,0.41,0.81,1.45,0.13,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.07,53.01,48.66,41.74,45.55,Lapu-Lapu,Angela,Valentina,Ixia,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,51.58,43.27,50.68,50.86,0.31,0.19,0.31,0.56,0.26,0.08,31.53,0.52,1.32,1.52,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,45.53,49.13,43.94,41.01,51.476865411063855,48.523134588936145,Menang
Zilong,Akai,Harith,Melissa,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.57,48.69,5.55,52.46,51.86,1.32,0.49,1.02,1.02,0.96,0.78,0.75,36.94,3.38,24.21,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.55,42.58,40.56,49.28,60.58,Khaleed,Minotaur,Kagura,Wanwan,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,52.37,48.88,42.49,44.33,0.36,1.03,0.34,0.17,1.02,0.23,25.15,0.02,0.42,1.91,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77,63.53,41.07,27.49,36.69,57.52526338421844,42.47473661578155,Menang
